0.7	0.5	-0.287634
0.7	0.52	-0.329573
0.7	0.54	-0.362158
0.7	0.56	-0.387337
0.7	0.5800000000000001	-0.396292
0.7	0.6	-0.405032
0.7	0.62	-0.407187
0.7	0.64	-0.405314
0.7	0.66	-0.402463
0.7	0.68	-0.399514
0.7	0.7000000000000001	-0.3898
0.7	0.72	-0.381156
0.7	0.74	-0.368998
0.7	0.76	-0.352503
0.7	0.78	-0.340158
0.7	0.8	-0.312776
0.72	0.5	-0.296373
0.72	0.52	-0.343783
0.72	0.54	-0.368879
0.72	0.56	-0.393556
0.72	0.5800000000000001	-0.410872
0.72	0.6	-0.418671
0.72	0.62	-0.421608
0.72	0.64	-0.420131
0.72	0.66	-0.418741
0.72	0.68	-0.412213
0.72	0.7000000000000001	-0.394535
0.72	0.72	-0.389073
0.72	0.74	-0.368255
0.72	0.76	-0.356746
0.72	0.78	-0.336304
0.72	0.8	-0.313751
0.74	0.5	-0.301691
0.74	0.52	-0.346138
0.74	0.54	-0.383567
0.74	0.56	-0.406102
0.74	0.5800000000000001	-0.418293
0.74	0.6	-0.427039
0.74	0.62	-0.428075
0.74	0.64	-0.425671
0.74	0.66	-0.419944
0.74	0.68	-0.420299
0.74	0.7000000000000001	-0.408525
0.74	0.72	-0.38703
0.74	0.74	-0.368924
0.74	0.76	-0.347547
0.74	0.78	-0.341408
0.74	0.8	-0.304223
0.76	0.5	-0.29889
0.76	0.52	-0.351296
0.76	0.54	-0.381244
0.76	0.56	-0.409258
0.76	0.5800000000000001	-0.428882
0.76	0.6	-0.436014
0.76	0.62	-0.437594
0.76	0.64	-0.436128
0.76	0.66	-0.4259
0.76	0.68	-0.413825
0.76	0.7000000000000001	-0.406293
0.76	0.72	-0.390886
0.76	0.74	-0.377293
0.76	0.76	-0.350975
0.76	0.78	-0.32802
0.76	0.8	-0.301571
0.78	0.5	-0.298876
0.78	0.52	-0.34984
0.78	0.54	-0.385967
0.78	0.56	-0.413632
0.78	0.5800000000000001	-0.432197
0.78	0.6	-0.43935
0.78	0.62	-0.444009
0.78	0.64	-0.438247
0.78	0.66	-0.43221
0.78	0.68	-0.419991
0.78	0.7000000000000001	-0.399365
0.78	0.72	-0.392749
0.78	0.74	-0.371093
0.78	0.76	-0.342482
0.78	0.78	-0.330891
0.78	0.8	-0.281687
0.7999999999999999	0.5	-0.294025
0.7999999999999999	0.52	-0.35778
0.7999999999999999	0.54	-0.384096
0.7999999999999999	0.56	-0.417438
0.7999999999999999	0.5800000000000001	-0.432051
0.7999999999999999	0.6	-0.441428
0.7999999999999999	0.62	-0.441852
0.7999999999999999	0.64	-0.441583
0.7999999999999999	0.66	-0.431825
0.7999999999999999	0.68	-0.420955
0.7999999999999999	0.7000000000000001	-0.401259
0.7999999999999999	0.72	-0.387594
0.7999999999999999	0.74	-0.367212
0.7999999999999999	0.76	-0.342773
0.7999999999999999	0.78	-0.314504
0.7999999999999999	0.8	-0.287213
0.82	0.5	-0.279956
0.82	0.52	-0.343854
0.82	0.54	-0.385067
0.82	0.56	-0.413278
0.82	0.5800000000000001	-0.428805
0.82	0.6	-0.439426
0.82	0.62	-0.442002
0.82	0.64	-0.435478
0.82	0.66	-0.423168
0.82	0.68	-0.419619
0.82	0.7000000000000001	-0.388405
0.82	0.72	-0.37562
0.82	0.74	-0.348192
0.82	0.76	-0.322418
0.82	0.78	-0.303782
0.82	0.8	-0.270335
0.84	0.5	-0.275407
0.84	0.52	-0.333736
0.84	0.54	-0.378744
0.84	0.56	-0.410991
0.84	0.5800000000000001	-0.426439
0.84	0.6	-0.432855
0.84	0.62	-0.435713
0.84	0.64	-0.429932
0.84	0.66	-0.420837
0.84	0.68	-0.410455
0.84	0.7000000000000001	-0.380625
0.84	0.72	-0.378633
0.84	0.74	-0.342707
0.84	0.76	-0.312163
0.84	0.78	-0.296763
0.84	0.8	-0.258486
0.86	0.5	-0.26383
0.86	0.52	-0.33379
0.86	0.54	-0.367768
0.86	0.56	-0.399919
0.86	0.5800000000000001	-0.418389
0.86	0.6	-0.425766
0.86	0.62	-0.427679
0.86	0.64	-0.418958
0.86	0.66	-0.410203
0.86	0.68	-0.392689
0.86	0.7000000000000001	-0.370006
0.86	0.72	-0.346726
0.86	0.74	-0.313017
0.86	0.76	-0.296069
