0.5	78.7758	0.918373
0.5517241379310345	58.3266	1.01832
0.603448275862069	42.4244	0.689094
0.6551724137931034	31.6857	0.424538
0.7068965517241379	23.8432	0.359766
0.7586206896551724	18.4245	0.30456
0.8103448275862069	14.5932	0.242965
0.8620689655172413	11.8219	0.126426
0.9137931034482758	9.89861	0.100661
0.9655172413793103	8.18206	0.0870972
1.0172413793103448	7.00407	0.0552335
1.0689655172413794	6.08392	0.0661945
1.1206896551724137	5.31438	0.0458588
1.1724137931034484	4.71639	0.0314845
1.2241379310344827	4.17894	0.0326981
1.2758620689655173	3.74232	0.0306125
1.3275862068965516	3.38767	0.0203447
1.3793103448275863	3.06519	0.024185
1.4310344827586206	2.80879	0.0195746
1.4827586206896552	2.59236	0.0220693
1.5344827586206897	2.37319	0.0135844
1.5862068965517242	2.21645	0.0110512
1.6379310344827587	2.05245	0.00993888
1.6896551724137931	1.92857	0.0137826
1.7413793103448276	1.81491	0.0100429
1.793103448275862	1.7059	0.0108198
1.8448275862068966	1.59402	0.00827588
1.896551724137931	1.51317	0.00859706
1.9482758620689655	1.41988	0.00705418
2.0	1.36315	0.0073464
