0.5	0.333781	0.00715231
0.5517241379310345	0.390056	0.00443365
0.603448275862069	0.415222	0.00618316
0.6551724137931034	0.424551	0.00425421
0.7068965517241379	0.424507	0.00472452
0.7586206896551724	0.432235	0.00482916
0.8103448275862069	0.435373	0.0036842
0.8620689655172413	0.441453	0.00316792
0.9137931034482758	0.435879	0.0029103
0.9655172413793103	0.426717	0.00166017
1.0172413793103448	0.414357	0.00154595
1.0689655172413794	0.404102	0.00189713
1.1206896551724137	0.390406	0.00171288
1.1724137931034484	0.377974	0.00178207
1.2241379310344827	0.366543	0.00177979
1.2758620689655173	0.350657	0.00139131
1.3275862068965516	0.33786	0.00115172
1.3793103448275863	0.323263	0.000997428
1.4310344827586206	0.30893	0.000893039
1.4827586206896552	0.29639	0.00105019
1.5344827586206897	0.283067	0.000997565
1.5862068965517242	0.2728	0.000935335
1.6379310344827587	0.262057	0.00120657
1.6896551724137931	0.251602	0.000873635
1.7413793103448276	0.240949	0.00093521
1.793103448275862	0.231478	0.000812953
1.8448275862068966	0.222124	0.000904768
1.896551724137931	0.213153	0.000899687
1.9482758620689655	0.205298	0.00096414
2.0	0.196676	0.000598041
