0.5	0.887108	0.0180373
0.5517241379310345	0.799583	0.0183546
0.603448275862069	0.664113	0.0156117
0.6551724137931034	0.529977	0.0130184
0.7068965517241379	0.418783	0.0113467
0.7586206896551724	0.348589	0.00905677
0.8103448275862069	0.27965	0.0098491
0.8620689655172413	0.229291	0.00673449
0.9137931034482758	0.197528	0.00733886
0.9655172413793103	0.162145	0.00505794
1.0172413793103448	0.135014	0.00507252
1.0689655172413794	0.121121	0.00438444
1.1206896551724137	0.106767	0.0032741
1.1724137931034484	0.0914176	0.0021471
1.2241379310344827	0.084223	0.00287
1.2758620689655173	0.0727948	0.00236452
1.3275862068965516	0.0657138	0.00205506
1.3793103448275863	0.056718	0.00190458
1.4310344827586206	0.0562196	0.00164324
1.4827586206896552	0.0513564	0.00148525
1.5344827586206897	0.0477622	0.00170521
1.5862068965517242	0.0461708	0.0018996
1.6379310344827587	0.0434764	0.00129169
1.6896551724137931	0.0388616	0.00135296
1.7413793103448276	0.033802	0.000769583
1.793103448275862	0.0348352	0.00115711
1.8448275862068966	0.0339526	0.00111861
1.896551724137931	0.030933	0.00107901
1.9482758620689655	0.0268142	0.00106422
2.0	0.0272274	0.000806288
