0.5	-0.973894	0.000829861
0.5517241379310345	-0.95424	0.00105447
0.603448275862069	-0.932879	0.0009282
0.6551724137931034	-0.911647	0.000602005
0.7068965517241379	-0.88935	0.000604355
0.7586206896551724	-0.866667	0.000411247
0.8103448275862069	-0.843995	0.000618496
0.8620689655172413	-0.820768	0.000625266
0.9137931034482758	-0.798104	0.000513134
0.9655172413793103	-0.776094	0.000434566
1.0172413793103448	-0.754388	0.000341593
1.0689655172413794	-0.73354	0.000257664
1.1206896551724137	-0.71278	0.000418683
1.1724137931034484	-0.693219	0.000349111
1.2241379310344827	-0.672706	0.000450744
1.2758620689655173	-0.654676	0.000400916
1.3275862068965516	-0.637107	0.000429958
1.3793103448275863	-0.620069	0.00041244
1.4310344827586206	-0.603245	0.000394472
1.4827586206896552	-0.587461	0.000493901
1.5344827586206897	-0.572198	0.000468763
1.5862068965517242	-0.55749	0.0004596
1.6379310344827587	-0.543917	0.000382857
1.6896551724137931	-0.530734	0.000364043
1.7413793103448276	-0.51808	0.000385422
1.793103448275862	-0.506056	0.000447958
1.8448275862068966	-0.494456	0.000473336
1.896551724137931	-0.482942	0.000358442
1.9482758620689655	-0.471896	0.000315869
2.0	-0.461919	0.000349902
