0 0.302876 0.00471915
1 0.366336 0.149834
2 0.559375 0.143079
3 0.471183 0.203583
4 0.275372 0.13566
5 0.124673 0.234557
6 0.402627 0.123775
7 0.394277 0.102263
8 0.338824 0.146639
9 0.38959 0.11512
10 0.490674 0.126544
11 0.348095 0.160884
12 0.484286 0.141231
13 0.323373 0.183606
14 0.449637 0.137914
15 0.406694 0.123853
16 0.513607 0.143486
17 0.134063 0.145232
18 0.319541 0.147838
19 0.365665 0.11144
20 0.217633 0.160215
21 0.417496 0.154343
22 -0.0565986 0.191876
23 0.271701 0.150149
24 0.171071 0.14623
25 0.265418 0.138769
26 0.335623 0.121435
27 0.294066 0.114798
28 0.289217 0.146363
29 0.324488 0.143367
30 0.131023 0.115784
31 0.33514 0.151777
32 0.3826 0.110412
33 0.22032 0.173726
34 0.263665 0.133436
35 0.342798 0.110973
36 0.288084 0.138465
37 0.359015 0.107767
38 0.388391 0.10518
39 0.154742 0.13557
40 0.438372 0.131377
41 0.409696 0.113159
42 0.376208 0.108079
43 0.466712 0.123083
44 0.490403 0.121761
45 0.340476 0.088034
46 0.408621 0.145444
47 0.450967 0.103607
48 0.424994 0.13565
49 0.482037 0.147841
50 0.188078 0.0763594
51 0.0837017 0.128656
52 0.56028 0.124565
53 0.486295 0.130222
54 0.122888 0.148065
55 0.247697 0.154668
56 0.253657 0.105789
57 0.198461 0.112134
58 0.391057 0.133671
59 0.446977 0.116906
60 0.00897506 0.210041
61 0.29775 0.13945
62 0.269212 0.150524
63 0.19583 0.176075
64 0.19555 0.174065
65 0.351826 0.200736
66 0.15811 0.170803
67 0.388624 0.15588
68 0.339089 0.149324
69 0.505001 0.1399
70 0.444358 0.124268
71 0.478872 0.135102
72 0.185666 0.171752
73 0.448936 0.159076
74 0.195617 0.154144
75 0.278564 0.11143
76 0.444237 0.0992034
77 0.317663 0.187861
78 0.251709 0.147472
79 0.246588 0.159412
80 0.113707 0.126101
81 0.537886 0.197867
82 0.338262 0.117885
83 0.232133 0.149926
84 0.0585669 0.138389
85 0.345317 0.107034
86 0.324639 0.133171
87 0.463725 0.123447
88 0.256472 0.13116
89 0.467339 0.156139
90 0.357451 0.121798
91 0.301748 0.126542
92 -0.195067 0.151275
93 0.330161 0.149685
94 0.311247 0.158084
95 0.401788 0.152336
96 0.385083 0.169398
97 0.398622 0.1405
98 0.170471 0.136496
99 0.262356 0.159302
100 0.310659 0.104357
101 0.377822 0.120593
102 0.21752 0.072433
103 0.29524 0.0878764
104 0.260739 0.136537
105 0.470684 0.127414
106 0.167634 0.125276
107 0.186425 0.134484
108 0.397215 0.124424
109 0.445879 0.109261
110 0.337346 0.128247
111 0.401478 0.117178
112 0.366753 0.106364
113 0.18102 0.103036
114 0.0787371 0.14595
115 0.219934 0.113828
116 0.439587 0.091362
117 0.578822 0.104134
118 0.367218 0.123809
119 0.549096 0.162062
120 0.216842 0.119939
121 0.353016 0.107302
122 0.212547 0.116399
123 0.416525 0.141352
124 0.158954 0.110271
125 0.368037 0.139187
126 0.364555 0.133922
127 0.115649 0.107926
128 0.45188 0.107001
129 0.445139 0.112233
130 0.343998 0.0890468
131 0.426829 0.108451
132 0.455901 0.132892
133 0.470803 0.112482
134 0.155565 0.112502
135 0.367844 0.112535
136 0.232641 0.132545
137 0.195903 0.121765
138 0.271964 0.135796
139 0.536921 0.104138
140 0.319102 0.165078
141 0.382031 0.133255
142 -0.0154061 0.0892619
143 0.333926 0.140971
144 0.260555 0.119554
145 0.305029 0.138028
146 0.111485 0.11385
147 0.625003 0.0742951
148 0.119079 0.0906509
149 0.128268 0.105056
150 0.354027 0.0821881
151 0.0666709 0.118075
152 0.178777 0.138203
153 0.270033 0.0965499
154 0.260106 0.1108
155 0.4432 0.10095
156 0.247701 0.101795
157 0.0366819 0.131422
158 0.185485 0.15204
159 0.311938 0.0886931
160 0.497651 0.0985013
161 0.44685 0.125712
162 0.25476 0.118196
163 0.411977 0.0936649
164 0.473024 0.103044
165 0.396202 0.149525
166 0.371442 0.100438
167 0.388869 0.100324
168 0.214425 0.1092
169 0.142932 0.147046
170 0.174372 0.105934
171 0.27236 0.142141
172 0.35417 0.101996
173 0.170898 0.122261
174 0.326932 0.136835
175 0.248562 0.111675
176 0.319696 0.111161
177 0.392116 0.117828
178 0.20934 0.120134
179 0.320237 0.141822
180 0.282889 0.114062
181 0.169021 0.106847
182 0.490499 0.129488
183 0.23656 0.113086
184 0.313956 0.100916
185 0.370477 0.103902
186 0.170277 0.115532
187 0.349921 0.118035
188 0.353214 0.109392
189 0.319746 0.136821
190 0.188099 0.132354
191 0.431692 0.131046
192 0.299699 0.116023
193 0.108582 0.120279
194 0.319474 0.119455
195 0.417224 0.145781
196 0.520081 0.103323
197 0.408118 0.0986754
198 0.0218516 0.119266
199 0.466811 0.129646
200 0.366495 0.0956673
201 0.320718 0.0805818
202 0.490721 0.101425
203 0.390764 0.112162
204 0.206461 0.130522
205 0.393365 0.109257
206 0.147242 0.111092
207 0.358554 0.139115
208 0.258222 0.153998
209 0.155028 0.173612
210 0.11742 0.141308
211 0.301009 0.112859
212 0.167155 0.127977
213 0.234907 0.161879
214 0.421408 0.131971
215 0.270141 0.142103
216 0.218028 0.114271
217 0.183956 0.120939
218 0.642629 0.139697
219 0.327501 0.138332
220 0.443902 0.136622
221 0.13464 0.126228
222 0.325747 0.144744
223 0.239328 0.170454
224 0.327199 0.139571
225 0.387477 0.158107
226 0.396062 0.186365
